"","grid_id","repl","dispersal","plevel","ptype","pext","ext_pops","ext_pops_after","mean_cv","cv_reg","mean_10_during","min_10_during","max_10_during","mean_10_after","max_10_after","min_10_after","mean_cv_10_after","cv_reg_10_after"
"1563","star",15,0.3,"0.9","correlated","0.9",0,1,0.482655519372676,0.183674763399717,1393.39999290511,1258.04172451491,1596.36682234765,888.987660680331,1145.35001462756,547.437685828739,0.54764501592317,0.240499200536393
"1564","star",15,0.3,"0.3","hub","0.9",0,0,0.464332891107236,0.182557659899969,1342.30713277229,1149.1042731741,1610.45596071639,1210.24731298005,1326.96261346758,1114.48516852195,0.335442212316348,0.0560261413186161
"1565","star",15,0.3,"0.6","hub","0.9",0,11,0.499318318802394,0.172431651212468,1412.59867061502,1271.7466372348,1712.1108679009,303.834476459984,439.537298525205,204.057938952214,0.389160846946726,0.292329686354229
"1566","star",15,0.3,"0.9","hub","0.9",0,11,0.481475145865668,0.170792137778603,1370.38045536607,1168.9194350253,1592.9926845682,291.317645518555,408.807853571713,175.833412100768,1.04439609740941,0.263214395462595
"1567","star",15,0.6,"0.3","random","0.1",0,0,0.667584097673951,0.428582928920698,696.456158296883,577.02961427373,956.335744341562,644.324606710427,744.433203962121,556.51325732779,0.383129727606987,0.100808891180322
"1568","star",15,0.6,"0.6","random","0.1",0,0,0.651089323461436,0.397952254469186,821.956493014948,552.464247159658,1194.78781824373,726.362488318752,977.958092329981,485.35484362375,0.370700879387794,0.229638498116912
"1569","star",15,0.6,"0.9","random","0.1",0,0,0.654924994055511,0.390156428685364,727.388803978567,665.694668754675,801.438836104152,762.404287607739,820.74539054333,713.154118380503,0.321918517404662,0.0438066170136837
"1570","star",15,0.6,"0.3","correlated","0.1",0,0,0.665689147017277,0.41301621891435,651.031147689692,602.774966277688,733.009345872369,667.362242932587,891.930811206834,518.112801092422,0.415886447991706,0.187833908699504
"1571","star",15,0.6,"0.6","correlated","0.1",0,0,0.673250001061895,0.431305047914554,596.268848823111,534.860654152236,678.882725862753,630.353849078779,716.959429934423,547.676518027106,0.29771340687353,0.09614677381306
"1572","star",15,0.6,"0.9","correlated","0.1",0,0,0.646513237727678,0.422021903955383,833.156310668394,694.64049414806,993.734159114998,739.583181343279,872.470509077112,625.500247809064,0.337336285319108,0.0893578682976267
"1573","star",15,0.6,"0.3","hub","0.1",0,0,0.609431783048552,0.387379891164992,673.524766414736,588.081940023951,813.860318031997,721.424396959325,950.053468923977,525.078311665305,0.376183076324088,0.168942713890298
"1574","star",15,0.6,"0.6","hub","0.1",0,0,0.603655772438922,0.372844854674522,682.280293644691,542.203301819986,782.05013079563,672.665501716016,745.752635828182,594.363075935462,0.315080905028483,0.0968815030314223
"1575","star",15,0.6,"0.9","hub","0.1",0,15,0.654005737374993,0.398926547001452,772.216748532579,620.263036748089,918.730468013479,0,0,0,NA,NA
"1576","star",15,0.6,"0.3","random","0.5",0,0,0.659563613497272,0.419392273791535,795.011124982407,654.001122272666,892.040545624585,729.589901856696,989.818871565041,569.108295864721,0.401580364197094,0.198185299170734
"1577","star",15,0.6,"0.6","random","0.5",0,15,0.679470141186683,0.425532015113174,638.639234020353,550.454737858386,741.035840194903,0,0,0,NA,NA
"1578","star",15,0.6,"0.9","random","0.5",0,15,0.719065206662642,0.451173746617885,711.7007141989,587.864636983287,837.495731546953,0,0,0,NA,NA
"1579","star",15,0.6,"0.3","correlated","0.5",0,0,0.594706963164362,0.353967762604872,683.340426188707,549.49671654803,887.004518158656,817.433988304536,999.097540314817,543.043108043899,0.359361610400256,0.191053121929095
"1580","star",15,0.6,"0.6","correlated","0.5",0,15,0.631147377619225,0.386540268556827,750.46703452705,459.704713917419,1181.63652403773,0,0,0,NA,NA
"1581","star",15,0.6,"0.9","correlated","0.5",0,15,0.637567202365556,0.394018932940681,718.606780019158,579.142573009603,845.905779927829,0,0,0,NA,NA
"1582","star",15,0.6,"0.3","hub","0.5",0,0,0.677310041506476,0.424472846005469,681.292569960263,554.627617671982,888.774160324878,602.484741177359,679.57828682129,493.15201558885,0.322438593905296,0.0997504124791888
"1583","star",15,0.6,"0.6","hub","0.5",0,15,0.65528105820151,0.412840928742338,739.317840062376,496.045339394051,927.618623278878,0,0,0,NA,NA
"1584","star",15,0.6,"0.9","hub","0.5",0,15,0.700686820403648,0.443905492083365,768.057351607264,578.436573605047,958.827014584084,0,0,0,NA,NA
"1585","star",15,0.6,"0.3","random","0.9",0,0,0.683935076535251,0.416701834344438,757.739681494908,606.266485516329,970.073199522091,708.6907759557,836.553300921535,594.487661893992,0.346253301174504,0.117633118018068
"1586","star",15,0.6,"0.6","random","0.9",0,15,0.659396446494743,0.385204400689618,834.957029002836,608.927311407722,1073.29170217067,0,0,0,NA,NA
